Postanski_ured;Mjesto;Zupanija
44412;Stankovac;SISAČKO-MOSLAVAČKA
44412;Zaloj;SISAČKO-MOSLAVAČKA
44414;Bović;SISAČKO-MOSLAVAČKA
44414;Čremušnica;SISAČKO-MOSLAVAČKA
44414;Golinja;SISAČKO-MOSLAVAČKA
44414;Gornja Trstenica;SISAČKO-MOSLAVAČKA
44414;Kirin;SISAČKO-MOSLAVAČKA
44414;Kozarac;SISAČKO-MOSLAVAČKA
44414;Stipan;SISAČKO-MOSLAVAČKA
44414;Šljivovac;SISAČKO-MOSLAVAČKA
44415;Batinova Kosa;SISAČKO-MOSLAVAČKA
44415;Bukovica;SISAČKO-MOSLAVAČKA
44415;Crni Potok;SISAČKO-MOSLAVAČKA
44415;Gređani;SISAČKO-MOSLAVAČKA
44415;Hrvatsko Selo;SISAČKO-MOSLAVAČKA
44415;Katinovac;SISAČKO-MOSLAVAČKA
44415;Mala Vranovina;SISAČKO-MOSLAVAČKA
44415;Pecka;SISAČKO-MOSLAVAČKA
44415;Perna;SISAČKO-MOSLAVAČKA
44415;Ponikvari;SISAČKO-MOSLAVAČKA
44415;Staro Selo Topusko;SISAČKO-MOSLAVAČKA
44415;Topusko;SISAČKO-MOSLAVAČKA
44415;Velika Vranovina;SISAČKO-MOSLAVAČKA
44415;Vorkapić;SISAČKO-MOSLAVAČKA
44425;Desni Degoj;SISAČKO-MOSLAVAČKA
44425;Donja Bučica;SISAČKO-MOSLAVAČKA
44425;Donje Taborište;SISAČKO-MOSLAVAČKA
44425;Gornja Bučica;SISAČKO-MOSLAVAČKA
44425;Gornje Taborište;SISAČKO-MOSLAVAČKA
44425;Ilovačak;SISAČKO-MOSLAVAČKA
44425;Slatina Pokupska;SISAČKO-MOSLAVAČKA
44430;Čukur;SISAČKO-MOSLAVAČKA
44430;Hrvatska Kostajnica;SISAČKO-MOSLAVAČKA
44430;Rausovac;SISAČKO-MOSLAVAČKA
44430;Rosulje;SISAČKO-MOSLAVAČKA
44430;Selište Kostajničko;SISAČKO-MOSLAVAČKA
44431;Donji Kukuruzari;SISAČKO-MOSLAVAČKA
44431;Gornji Kukuruzari;SISAČKO-MOSLAVAČKA
44432;Babina Rijeka;SISAČKO-MOSLAVAČKA
44432;Borojevići;SISAČKO-MOSLAVAČKA
44432;Donji Bjelovac;SISAČKO-MOSLAVAČKA
44432;Gornji Bjelovac;SISAČKO-MOSLAVAČKA
44432;Knezovljani;SISAČKO-MOSLAVAČKA
44432;Komogovina;SISAČKO-MOSLAVAČKA
44432;Kostreši Bjelovački;SISAČKO-MOSLAVAČKA
44432;Lovča;SISAČKO-MOSLAVAČKA
44432;Mečenčani;SISAČKO-MOSLAVAČKA
44432;Prevršac;SISAČKO-MOSLAVAČKA
44432;Umetići;SISAČKO-MOSLAVAČKA
44433;Donja Velešnja;SISAČKO-MOSLAVAČKA
44433;Gornja Velešnja;SISAČKO-MOSLAVAČKA
44433;Kostrići;SISAČKO-MOSLAVAČKA
44433;Majur;SISAČKO-MOSLAVAČKA
44433;Panjani;SISAČKO-MOSLAVAČKA
44433;Stubalj;SISAČKO-MOSLAVAČKA
44434;Gornja Meminska;SISAČKO-MOSLAVAČKA
44434;Gornji Hrastovac;SISAČKO-MOSLAVAČKA
44434;Graboštani;SISAČKO-MOSLAVAČKA
44434;Malo Krčevo;SISAČKO-MOSLAVAČKA
44434;Mračaj;SISAČKO-MOSLAVAČKA
44434;Srednja Meminska;SISAČKO-MOSLAVAČKA
44434;Veliko Krčevo;SISAČKO-MOSLAVAČKA
44435;Bujinja;SISAČKO-MOSLAVAČKA
44435;Bujinjski Riječani;SISAČKO-MOSLAVAČKA
44435;Divuša;SISAČKO-MOSLAVAČKA
44435;Donja Oraovica;SISAČKO-MOSLAVAČKA
44435;Draškovac;SISAČKO-MOSLAVAČKA
44435;Golubovac Divuški;SISAČKO-MOSLAVAČKA
44435;Gornja Oraovica;SISAČKO-MOSLAVAČKA
44435;Kozibrod;SISAČKO-MOSLAVAČKA
44435;Kuljani;SISAČKO-MOSLAVAČKA
44435;Lotine;SISAČKO-MOSLAVAČKA
44435;Šakanlije;SISAČKO-MOSLAVAČKA
44435;Šegestin;SISAČKO-MOSLAVAČKA
44435;Unčani;SISAČKO-MOSLAVAČKA
44435;Volinja;SISAČKO-MOSLAVAČKA
44437;Donja Stupnica;SISAČKO-MOSLAVAČKA
44437;Gage;SISAČKO-MOSLAVAČKA
44437;Gornja Stupnica;SISAČKO-MOSLAVAČKA
44437;Gvozdansko;SISAČKO-MOSLAVAČKA
44437;Kosna;SISAČKO-MOSLAVAČKA
44437;Ljeskovac;SISAČKO-MOSLAVAČKA
44437;Ljubina;SISAČKO-MOSLAVAČKA
44437;Majdan;SISAČKO-MOSLAVAČKA
44437;Pedalj;SISAČKO-MOSLAVAČKA
44437;Rujevac;SISAČKO-MOSLAVAČKA
44437;Trgovi;SISAČKO-MOSLAVAČKA
44440;Ćore;SISAČKO-MOSLAVAČKA
44440;Donji Dobretin;SISAČKO-MOSLAVAČKA
44440;Donji Javoranj;SISAČKO-MOSLAVAČKA
44440;Dvor;SISAČKO-MOSLAVAČKA
44440;Glavičani;SISAČKO-MOSLAVAČKA
44440;Gornji Dobretin;SISAČKO-MOSLAVAČKA
44440;Gornji Javoranj;SISAČKO-MOSLAVAČKA
44440;Grmušani;SISAČKO-MOSLAVAČKA
44440;Hrtić;SISAČKO-MOSLAVAČKA
44440;Javnica;SISAČKO-MOSLAVAČKA
44440;Javornik;SISAČKO-MOSLAVAČKA
44440;Jovac;SISAČKO-MOSLAVAČKA
44440;Kepčije;SISAČKO-MOSLAVAČKA
44440;Kotarani;SISAČKO-MOSLAVAČKA
44440;Matijevići;SISAČKO-MOSLAVAČKA
44440;Sočanica;SISAČKO-MOSLAVAČKA
44440;Stanić Polje;SISAČKO-MOSLAVAČKA
44440;Struga Banska;SISAČKO-MOSLAVAČKA
44440;Udetin;SISAČKO-MOSLAVAČKA
44440;Vanići;SISAČKO-MOSLAVAČKA
44440;Vrpolje Bansko;SISAČKO-MOSLAVAČKA
44440;Zakopa;SISAČKO-MOSLAVAČKA
44440;Zamlača;SISAČKO-MOSLAVAČKA
44440;Zut;SISAČKO-MOSLAVAČKA
44441;Brđani Šamarički;SISAČKO-MOSLAVAČKA
44441;Draga;SISAČKO-MOSLAVAČKA
44441;Gorička;SISAČKO-MOSLAVAČKA
44441;Grabovica;SISAČKO-MOSLAVAČKA
44441;Paukovac;SISAČKO-MOSLAVAČKA
44441;Rogulje;SISAČKO-MOSLAVAČKA
44441;Rudeži;SISAČKO-MOSLAVAČKA
44441;Švrakarica;SISAČKO-MOSLAVAČKA
44441;Zrin;SISAČKO-MOSLAVAČKA
44443;Čavlovica;SISAČKO-MOSLAVAČKA
44443;Donji Žirovac;SISAČKO-MOSLAVAČKA
44443;Gornji Žirovac;SISAČKO-MOSLAVAČKA
44443;Komora;SISAČKO-MOSLAVAČKA
44443;Ostojići;SISAČKO-MOSLAVAČKA
44450;Baćin;SISAČKO-MOSLAVAČKA
44450;Donji Cerovljani;SISAČKO-MOSLAVAČKA
44450;Gornji Cerovljani;SISAČKO-MOSLAVAČKA
44450;Hrvatska Dubica;SISAČKO-MOSLAVAČKA
44450;Slabinja;SISAČKO-MOSLAVAČKA
44450;Živaja;SISAČKO-MOSLAVAČKA
47000;Donje Mekušje;KARLOVAČKA
47000;Gornje Stative;KARLOVAČKA
47000;Gradac Orlovac;KARLOVAČKA
47000;Hrnetić-Novaki;KARLOVAČKA
47000;Husje;KARLOVAČKA
47000;Kamensko;KARLOVAČKA
47000;Karlovac;KARLOVAČKA
47000;Kobilić Pokupski;KARLOVAČKA
47000;Mala Jelsa;KARLOVAČKA
47000;Velika Jelsa;KARLOVAČKA
47000;Vodostaj;KARLOVAČKA
47000;Zadobarje;KARLOVAČKA
47201;Barkovići;KARLOVAČKA
47201;Bencetići;KARLOVAČKA
47201;Budrovci;KARLOVAČKA
47201;Darići;KARLOVAČKA
47201;Draganići;KARLOVAČKA
47201;Franjetići;KARLOVAČKA
47201;Goljak;KARLOVAČKA
47201;Jazvaci;KARLOVAČKA
47201;Križančići;KARLOVAČKA
47201;Lazina;KARLOVAČKA
47201;Lug;KARLOVAČKA
47201;Mrzljaki;KARLOVAČKA
47201;Vrbanci;KARLOVAČKA
47201;Vrh;KARLOVAČKA
47203;Karasi;KARLOVAČKA
47203;Luka Pokupska;KARLOVAČKA
47203;Rečica;KARLOVAČKA
47203;Zamršje;KARLOVAČKA
47204;Blatnica Pokupska;KARLOVAČKA
47204;Ivančići Pokupski;KARLOVAČKA
47204;Koritinja;KARLOVAČKA
47204;Šišljavić;KARLOVAČKA
47205;Knez Gorica;KARLOVAČKA
47205;Vukmanić;KARLOVAČKA
47206;Banski Kovačevac;KARLOVAČKA
47206;Crna Draga;KARLOVAČKA
47206;Desni Štefanki;KARLOVAČKA
47206;Desno Sredičko;KARLOVAČKA
47206;Lasinja;KARLOVAČKA
47206;Novo Selo Lasinjsko;KARLOVAČKA
47206;Prkos Lasinjski;KARLOVAČKA
47211;Bukovica Utinjska;KARLOVAČKA
47211;Gaćeša Selo;KARLOVAČKA
47211;Ivanković Selo;KARLOVAČKA
47211;Ivošević Selo;KARLOVAČKA
47211;Kartalije;KARLOVAČKA
47211;Klipino Brdo;KARLOVAČKA
47211;Kljaić Brdo;KARLOVAČKA
47211;Malešević Selo;KARLOVAČKA
47211;Mandić Selo;KARLOVAČKA
47211;Manjerovići;KARLOVAČKA
47211;Međeđak Utinjski;KARLOVAČKA
47211;Podsedlo;KARLOVAČKA
47211;Udbinja;KARLOVAČKA
47211;Utinja;KARLOVAČKA
47211;Utinja Vrelo;KARLOVAČKA
47212;Banska Selnica;KARLOVAČKA
47212;Banski Moravci;KARLOVAČKA
47212;Brežani;KARLOVAČKA
47212;Brođani;KARLOVAČKA
47212;Donja Trebinja;KARLOVAČKA
47212;Gornja Trebinja;KARLOVAČKA
47212;Kablar;KARLOVAČKA
47212;Lipje;KARLOVAČKA
47212;Popović Brdo;KARLOVAČKA
47212;Ribari;KARLOVAČKA
47212;Skakavac;KARLOVAČKA
47212;Slunjska Selnica;KARLOVAČKA
47212;Slunjski Moravci;KARLOVAČKA
47213;Donji Sjeničak;KARLOVAČKA
47213;Gornji Sjeničak;KARLOVAČKA
47213;Sjeničak Lasinjski;KARLOVAČKA
47220;Brdo Utinjsko;KARLOVAČKA
47220;Jagrovac;KARLOVAČKA
47220;Johovo;KARLOVAČKA
47220;Jurga;KARLOVAČKA
47220;Ključar;KARLOVAČKA
47220;Knežević Kosa;KARLOVAČKA
47220;Kokirevo;KARLOVAČKA
47220;Kolarić;KARLOVAČKA
47220;Krivaja Vojnićka;KARLOVAČKA
47220;Kupljensko;KARLOVAČKA
47220;Loskunja;KARLOVAČKA
47220;Radmanovac;KARLOVAČKA
47220;Radonja;KARLOVAČKA
47220;Vojišnica;KARLOVAČKA
47220;Vojnić;KARLOVAČKA
47220;Živković Kosa;KARLOVAČKA
47221;Donja Brusovača;KARLOVAČKA
47221;Dunjak;KARLOVAČKA
47221;Džaperovac;KARLOVAČKA
47221;Gejkovac;KARLOVAČKA
47221;Gornja Brusovača;KARLOVAČKA
47221;Jagrovac;KARLOVAČKA
47221;Kestenovac;KARLOVAČKA
47221;Klokoč;KARLOVAČKA
47221;Klupica;KARLOVAČKA
47221;Krstinja;KARLOVAČKA
47221;Kusaja;KARLOVAČKA
47221;Lipovac Krstinjski;KARLOVAČKA
47221;Lisine;KARLOVAČKA
47221;Miholjsko;KARLOVAČKA
47221;Mracelj;KARLOVAČKA
47221;Mračaj Krstinjski;KARLOVAČKA
47221;Petrova Poljana;KARLOVAČKA
47221;Prisjeka;KARLOVAČKA
47221;Rajić Brdo;KARLOVAČKA
47221;Selakova Poljana;KARLOVAČKA
47221;Svinica Krstinjska;KARLOVAČKA
47221;Široka Rijeka;KARLOVAČKA
47221;Štakorovica;KARLOVAČKA
47222;Batnoga;KARLOVAČKA
47222;Begovo Brdo;KARLOVAČKA
47222;Bilo;KARLOVAČKA
47222;Bogovolja;KARLOVAČKA
47222;Buhača;KARLOVAČKA
47222;Cetingrad;KARLOVAČKA
47222;Cetinski Varoš;KARLOVAČKA
47222;Delić Poljana;KARLOVAČKA
47222;Donja Žrvnica;KARLOVAČKA
47222;Donje Gnojnice;KARLOVAČKA
47222;Đurin Potok;KARLOVAČKA
47222;Glinice;KARLOVAČKA
47222;Gnojnice;KARLOVAČKA
47222;Gojkovac;KARLOVAČKA
47222;Gornja Žrvnica;KARLOVAČKA
47222;Gornje Gnojnice;KARLOVAČKA
47222;Grabarska;KARLOVAČKA
47222;Kapljuv;KARLOVAČKA
47222;Kestenje;KARLOVAČKA
47222;Komesarac;KARLOVAČKA
47222;Kruškovača;KARLOVAČKA
47222;Kuk;KARLOVAČKA
47222;Luke;KARLOVAČKA
47222;Maljevac;KARLOVAČKA
47222;Maljevačko Selište;KARLOVAČKA
47222;Pašin Potok;KARLOVAČKA
47222;Polojski Varoš;KARLOVAČKA
47222;Ponor;KARLOVAČKA
47222;Potcetin;KARLOVAČKA
47222;Ruševica;KARLOVAČKA
47222;Sadikovac;KARLOVAČKA
47222;Srednje Selo;KARLOVAČKA
47222;Strmačka;KARLOVAČKA
47222;Šiljkovača;KARLOVAČKA
47222;Tatar Varoš;KARLOVAČKA
47222;Trnovi;KARLOVAČKA
47240;Arapovac;KARLOVAČKA
47240;Cvitović;KARLOVAČKA
47240;Čamerovac;KARLOVAČKA
47240;Donja Glina;KARLOVAČKA
47240;Donje Taborište;KARLOVAČKA
47240;Donji Cerovac;KARLOVAČKA
47240;Donji Furjan;KARLOVAČKA
47240;Donji Kremen;KARLOVAČKA
47240;Donji Lađevac;KARLOVAČKA
47240;Donji Nikšić;KARLOVAČKA
47240;Donji Popovac;KARLOVAČKA
47240;Dubrave;KARLOVAČKA
47240;Glinsko Vrelo;KARLOVAČKA
47240;Gornja Glina;KARLOVAČKA
47240;Gornje Taborište;KARLOVAČKA
47240;Gornji Cerovac;KARLOVAČKA
47240;Gornji Furjan;KARLOVAČKA
47240;Gornji Kremen;KARLOVAČKA
47240;Gornji Lađevac;KARLOVAČKA
47240;Gornji Nikšić;KARLOVAČKA
47240;Gornji Popovac;KARLOVAČKA
47240;Jame;KARLOVAČKA
47240;Kosa;KARLOVAČKA
47240;Lađevačko Selište;KARLOVAČKA
47240;Lumbardenik;KARLOVAČKA
47240;Mali Vuković;KARLOVAČKA
47240;Marindolsko Brdo;KARLOVAČKA
47240;Miljevac;KARLOVAČKA
47240;Novo Selo;KARLOVAČKA
47240;Pavlovac;KARLOVAČKA
47240;Podmelnica;KARLOVAČKA
47240;Polje;KARLOVAČKA
47240;Rastoke;KARLOVAČKA
47240;Salopek Luke;KARLOVAČKA
47240;Sastavak;KARLOVAČKA
47240;Slunj;KARLOVAČKA
47240;Slušnica;KARLOVAČKA
47240;Videkić Selo;KARLOVAČKA
47240;Zapoljak;KARLOVAČKA
47241;Brezova Glava;KARLOVAČKA
47241;Cerovac Vukmanički;KARLOVAČKA
47241;Donji Budački;KARLOVAČKA
47241;Koranski Brijeg;KARLOVAČKA
47241;Ladvenjak;KARLOVAČKA
47241;Mlakovac;KARLOVAČKA
47241;Okić;KARLOVAČKA
47241;Pavković Selo;KARLOVAČKA
47241;Tušilović;KARLOVAČKA
47241;Zimić;KARLOVAČKA
47242;Bijeli Klanac;KARLOVAČKA
47242;Brebornica;KARLOVAČKA
47242;Budačka Rijeka;KARLOVAČKA
47242;Burić Selo;KARLOVAČKA
47242;Čatrnja;KARLOVAČKA
47242;Dugi Dol;KARLOVAČKA
47242;Dvorište;KARLOVAČKA
47242;Gornji Budački;KARLOVAČKA
47242;Gornji Skrad;KARLOVAČKA
47242;Grabovac Krnjački;KARLOVAČKA
47242;Grabovac Vojnićki;KARLOVAČKA
47242;Jasnić Brdo;KARLOVAČKA
47242;Keserov Potok;KARLOVAČKA
47242;Krnjak;KARLOVAČKA
47242;Mala Crkvina;KARLOVAČKA
47242;Partizansko Žarište;KARLOVAČKA
47242;Perići;KARLOVAČKA
47242;Podgorje Krnjačko;KARLOVAČKA
47242;Poljana Vojnićka;KARLOVAČKA
47242;Ponorac;KARLOVAČKA
47242;Rastovac Budački;KARLOVAČKA
47242;Suhodol Budački;KARLOVAČKA
47242;Trupinjak;KARLOVAČKA
47242;Velika Crkvina;KARLOVAČKA
47242;Vojnović Brdo;KARLOVAČKA
47242;Zagorje;KARLOVAČKA
47243;Bandino Selo;KARLOVAČKA
47243;Blagaj;KARLOVAČKA
47243;Crno Vrelo;KARLOVAČKA
47243;Cvijanović Brdo;KARLOVAČKA
47243;Donja Visočka;KARLOVAČKA
47243;Donji Poloj;KARLOVAČKA
47243;Gornja Visočka;KARLOVAČKA
47243;Grobnik;KARLOVAČKA
47243;Kosijer Selo;KARLOVAČKA
47243;Kutanja;KARLOVAČKA
47243;Rabinja;KARLOVAČKA
47243;Snos;KARLOVAČKA
47243;Sparednjak;KARLOVAČKA
47243;Stojmerić;KARLOVAČKA
47243;Šljivnjak;KARLOVAČKA
47243;Točak;KARLOVAČKA
47243;Veljun;KARLOVAČKA
47243;Veljunska Glina;KARLOVAČKA
47243;Veljunski Ponorac;KARLOVAČKA
47244;Donje Primišlje;KARLOVAČKA
47244;Gornje Primišlje;KARLOVAČKA
47244;Mjesto Primišlje;KARLOVAČKA
47244;Tržić Primišljanski;KARLOVAČKA
47244;Zečev Varoš;KARLOVAČKA
47245;Basara;KARLOVAČKA
47245;Brajdić Selo;KARLOVAČKA
47245;Brezovac;KARLOVAČKA
47245;Broćanac;KARLOVAČKA
47245;Čatrnja;KARLOVAČKA
47245;Čuić Brdo;KARLOVAČKA
47245;Drage;KARLOVAČKA
47245;Gornja Močila;KARLOVAČKA
47245;Grabovac;KARLOVAČKA
47245;Jamarje;KARLOVAČKA
47245;Jelov Klanac;KARLOVAČKA
47245;Klanac;KARLOVAČKA
47245;Koranski Lug;KARLOVAČKA
47245;Kordunski Ljeskovac;KARLOVAČKA
47245;Korita Rakovička;KARLOVAČKA
47245;Lipovac;KARLOVAČKA
47245;Mašvina;KARLOVAČKA
47245;Nova Kršlja;KARLOVAČKA
47245;Oštarski Stanovi;KARLOVAČKA
47245;Rakovačko Selište;KARLOVAČKA
47245;Rakovica;KARLOVAČKA
47245;Stara Kršlja;KARLOVAČKA
47246;Čatrnja;KARLOVAČKA
47246;Drežničko Selište;KARLOVAČKA
47246;Drežnik Grad;KARLOVAČKA
47246;Grabovac Drežnički;KARLOVAČKA
47246;Irinovac;KARLOVAČKA
47246;Korana;KARLOVAČKA
47246;Lipovača Drežnička;KARLOVAČKA
47246;Sadilovac;KARLOVAČKA
47250;Banjsko Selo;KARLOVAČKA
47250;Belaj;KARLOVAČKA
47250;Belajska Vinica;KARLOVAČKA
47250;Belajske Poljice;KARLOVAČKA
47250;Belajski Malinci;KARLOVAČKA
47250;Belavići;KARLOVAČKA
47250;Bošt;KARLOVAČKA
47250;Bukovlje Netretičko;KARLOVAČKA
47250;Cerovački Galovići;KARLOVAČKA
47250;Donje Mrzlo Polje Mrežničk;KARLOVAČKA
47250;Dubravci;KARLOVAČKA
47250;Dubravčani;KARLOVAČKA
47250;Duga Resa;KARLOVAČKA
47250;Frketić Selo;KARLOVAČKA
47250;Galović Selo;KARLOVAČKA
47250;Gorica;KARLOVAČKA
47250;Gornje Mrzlo Polje Mrežnič;KARLOVAČKA
47250;Gršćaki;KARLOVAČKA
47250;Jarče Polje;KARLOVAČKA
47250;Lišnica;KARLOVAČKA
47250;Maletić;KARLOVAČKA
47250;Mihalić Selo;KARLOVAČKA
47250;Mračin;KARLOVAČKA
47250;Mrežničke Poljice;KARLOVAČKA
47250;Mrežnički Brig;KARLOVAČKA
47250;Mrežnički Novaki;KARLOVAČKA
47250;Mrežnički Varoš;KARLOVAČKA
47250;Mrežničko Dvorišće;KARLOVAČKA
47250;Novigrad na Dobri;KARLOVAČKA
47250;Pećurkovo Brdo;KARLOVAČKA
47250;Petrakovo Brdo;KARLOVAČKA
47250;Podvožić;KARLOVAČKA
47250;Rešetarevo;KARLOVAČKA
47250;Skupica;KARLOVAČKA
47250;Straža;KARLOVAČKA
47250;Sveti Petar Mrežnički;KARLOVAČKA
47250;Šeketino Brdo;KARLOVAČKA
47250;Tončići;KARLOVAČKA
47250;Zagradci;KARLOVAČKA
47251;Beč;KARLOVAČKA
47251;Bitorajci;KARLOVAČKA
47251;Bosanci;KARLOVAČKA
47251;Bosiljevo;KARLOVAČKA
47251;Dani;KARLOVAČKA
47251;Dugače;KARLOVAČKA
47251;Fratrovci;KARLOVAČKA
47251;Fučkovac;KARLOVAČKA
47251;Glavica;KARLOVAČKA
47251;Grabrk;KARLOVAČKA
47251;Hrsina;KARLOVAČKA
47251;Jančani;KARLOVAČKA
47251;Johi;KARLOVAČKA
47251;Kasuni;KARLOVAČKA
47251;Korenić Brdo;KARLOVAČKA
47251;Kraljevo Selo;KARLOVAČKA
47251;Krč Bosiljevski;KARLOVAČKA
47251;Laslavići;KARLOVAČKA
47251;Lipošćaki;KARLOVAČKA
47251;Lisičina Gorica;KARLOVAČKA
47251;Malik;KARLOVAČKA
47251;Mateše;KARLOVAČKA
47251;Milani;KARLOVAČKA
47251;Novo Selo Bosiljevsko;KARLOVAČKA
47251;Orišje;KARLOVAČKA
47251;Otok na Dobri;KARLOVAČKA
47251;Podrebar;KARLOVAČKA
47251;Podumol;KARLOVAČKA
47251;Potok Bosiljevski;KARLOVAČKA
47251;Pribanjci;KARLOVAČKA
47251;Rendulići;KARLOVAČKA
47251;Resnik Bosiljevski;KARLOVAČKA
47251;Sela Bosiljevska;KARLOVAČKA
47251;Skoblić Brdo;KARLOVAČKA
47251;Soline;KARLOVAČKA
47251;Spahići;KARLOVAČKA
47251;Strgari;KARLOVAČKA
47251;Špehari;KARLOVAČKA
47251;Umol;KARLOVAČKA
47251;Varoš Bosiljevski;KARLOVAČKA
47251;Vodena Draga;KARLOVAČKA
47251;Vrhova Gorica;KARLOVAČKA
47251;Žubrinci;KARLOVAČKA
47252;Barilović;KARLOVAČKA
47252;Carevo Selo;KARLOVAČKA
47252;Cerovac Barilovički;KARLOVAČKA
47252;Donji Skrad;KARLOVAČKA
47252;Donji Velemerić;KARLOVAČKA
47252;Gornji Velemerić;KARLOVAČKA
47252;Kosijersko Selo;KARLOVAČKA
47252;Križ Koranski;KARLOVAČKA
47252;Leskovac Barilovićki;KARLOVAČKA
47252;Lučica;KARLOVAČKA
47252;Mali Kozinac;KARLOVAČKA
47252;Siča;KARLOVAČKA
47252;Šćulac;KARLOVAČKA
47252;Veliki Kozinac;KARLOVAČKA
47252;Vijenac Barilovićki;KARLOVAČKA
47252;Žabljak;KARLOVAČKA
47253;Bukovac Perjasički;KARLOVAČKA
47253;Donja Perjasica;KARLOVAČKA
47253;Gaćeško Selo;KARLOVAČKA
47253;Gornji Poloj;KARLOVAČKA
47253;Kestenjak;KARLOVAČKA
47253;Klanac Perjasički;KARLOVAČKA
47253;Koranska Strana;KARLOVAČKA
47253;Koransko Selo;KARLOVAČKA
47253;Kuzma Perjasička;KARLOVAČKA
47253;Mala Kosa;KARLOVAČKA
47253;Marlovac;KARLOVAČKA
47253;Maurovac;KARLOVAČKA
47253;Miloševac;KARLOVAČKA
47253;Mrežnica;KARLOVAČKA
47253;Novi Dol;KARLOVAČKA
47253;Novo Selo Perjasičko;KARLOVAČKA
47253;Orijevac;KARLOVAČKA
47253;Perjasica;KARLOVAČKA
47253;Ponorac Perjasički;KARLOVAČKA
47253;Potplaninsko;KARLOVAČKA
47253;Srednji Poloj;KARLOVAČKA
47253;Svojić;KARLOVAČKA
47253;Štirkovac;KARLOVAČKA
47253;Točak Perjasički;KARLOVAČKA
47253;Zinajevac;KARLOVAČKA
47261;Brcković Draga;KARLOVAČKA
47261;Donje Bukovlje;KARLOVAČKA
47261;Donji Zvečaj;KARLOVAČKA
47261;Dvorjanci;KARLOVAČKA
47261;Gornje Bukovlje;KARLOVAČKA
47261;Gornji Zvečaj;KARLOVAČKA
47261;Gradišće;KARLOVAČKA
47261;Grganjica;KARLOVAČKA
47261;Kozalj Vrh;KARLOVAČKA
47261;Lipa;KARLOVAČKA
47261;Lipov Pesak;KARLOVAČKA
47261;Novo Brdo Mrežničko;KARLOVAČKA
47261;Protulipa;KARLOVAČKA
47261;Sarovo;KARLOVAČKA
47261;Trnovo;KARLOVAČKA
47261;Venac Mrežnički;KARLOVAČKA
47261;Zvečaj;KARLOVAČKA
47262;Crno Kamanje;KARLOVAČKA
47262;Dobrenići;KARLOVAČKA
47262;Donje Dubrave;KARLOVAČKA
47262;Donji Zatezeli;KARLOVAČKA
47262;Duga Gora;KARLOVAČKA
47262;Erdelj;KARLOVAČKA
47262;Generalski Stol;KARLOVAČKA
47262;Goričice Dobranske;KARLOVAČKA
47262;Gorinci;KARLOVAČKA
47262;Gornji Zatezali;KARLOVAČKA
47262;Jankovo Selište;KARLOVAČKA
47262;Kejići;KARLOVAČKA
47262;Lešće;KARLOVAČKA
47262;Mateško Selo;KARLOVAČKA
47262;Mrežnički Brest;KARLOVAČKA
47262;Petrunići;KARLOVAČKA
47262;Radočaji;KARLOVAČKA
47262;Skukani;KARLOVAČKA
47262;Tomašići;KARLOVAČKA
47263;Bartolovići;KARLOVAČKA
47263;Gojak;KARLOVAČKA
47263;Gornje Dubrave;KARLOVAČKA
47263;Janjani;KARLOVAČKA
47263;Mikašinovići;KARLOVAČKA
47263;Mirići;KARLOVAČKA
47263;Munjasi;KARLOVAČKA
47263;Perići;KARLOVAČKA
47263;Ponikve;KARLOVAČKA
47263;Popovo Selo;KARLOVAČKA
47263;Trošmarija;KARLOVAČKA
47263;Višnjić Brdo;KARLOVAČKA
47263;Vucelići;KARLOVAČKA
47264;Gerovo Tounjsko;KARLOVAČKA
47264;Kamenica Skradnička;KARLOVAČKA
47264;Potok Tounjski;KARLOVAČKA
47264;Rebrovići;KARLOVAČKA
47264;Tounj;KARLOVAČKA
47264;Tržić Tounjski;KARLOVAČKA
47264;Zden;KARLOVAČKA
47271;Bajići;KARLOVAČKA
47271;Bogovci;KARLOVAČKA
47271;Brajakovo Brdo;KARLOVAČKA
47271;Ćulibrki;KARLOVAČKA
47271;Donje Stative;KARLOVAČKA
47271;Goli Vrh Netretički;KARLOVAČKA
47271;Jakovci Netretički;KARLOVAČKA
47271;Kolenovac;KARLOVAČKA
47271;Kućevice;KARLOVAČKA
47271;Kunić Ribnički;KARLOVAČKA
47271;Ladešići;KARLOVAČKA
47271;Lončar Brdo;KARLOVAČKA
47271;Lonjgari;KARLOVAČKA
47271;Mali Modrušpotok;KARLOVAČKA
47271;Mrzljaki;KARLOVAČKA
47271;Netretić;KARLOVAČKA
47271;Pavičići;KARLOVAČKA
47271;Piščetke;KARLOVAČKA
47271;Planina Kunićka;KARLOVAČKA
47271;Rosopajnik;KARLOVAČKA
47271;Veliki Modrušpotok;KARLOVAČKA
47271;Vinski Vrh;KARLOVAČKA
47271;Zaborsko Selo;KARLOVAČKA
47271;Završje Netretićko;KARLOVAČKA
47272;Donja Stranica;KARLOVAČKA
47272;Drenovica Lipnička;KARLOVAČKA
47272;Goli Vrh Lipnički;KARLOVAČKA
47272;Gorica Lipnička;KARLOVAČKA
47272;Gornja Stranica;KARLOVAČKA
47272;Griče;KARLOVAČKA
47272;Jadrići;KARLOVAČKA
47272;Jarnevići;KARLOVAČKA
47272;Jasenovica;KARLOVAČKA
47272;Lipnik;KARLOVAČKA
47272;Martinski Vrh;KARLOVAČKA
47272;Mošanci;KARLOVAČKA
47272;Novaki Lipnički;KARLOVAČKA
47272;Obrh;KARLOVAČKA
